20474,CL RIBERA DE CURTIDORES 43,47,3360.0,NaN,NaN
2141,AV GUADALAJARA 4,47,4230.0,NaN,NaN
3935,C GINZO DE LIMIA 43,47,9400.0,4481392.24,440249.41
4014,C VIA LUSITANA 68 ACERA IMPAR,47,9400.0,4470123.27,438301.97
3852,C ALCALA 332,46,9200.0,4476119.70,445175.57
19009,CL PADRE XIFRE 3,46,3210.0,NaN,NaN
27631,M30PK9.200L INT C1,46,8870.0,4473273.48,443593.85
5544,CL AGUSTIN DE BETANCOURT 4,46,2700.0,NaN,NaN
3398,AVENIDA DE MONFORTE DE LEMOS 1,46,7770.0,NaN,NaN
29404,PLAZA DEL EMPERADOR CARLOS V 5,46,4140.0,NaN,NaN
4006,C TOLEDO 142,46,9090.0,4472784.97,439473.73
32973,SAN MAGIN 2,46,4360.0,NaN,NaN
5546,CL AGUSTIN DE BETANCOURT 6,46,3090.0,NaN,NaN
32610,RO TOLEDO 16,45,3960.0,NaN,NaN
18763,CL ORENSE 69,45,3150.0,NaN,NaN
4012,C VIA CARPETANA 55,45,9000.0,4472218.75,437615.72
3940,C HNOS GARCIA NOBLEJAS 14 C2,45,9000.0,4476400.93,445963.06
27598,M30PK11.500L INT C1,45,9000.0,4470993.51,442198.24
3858,C ALHAMBRA 80,45,9000.0,4472063.05,436867.90
3975,C PRINCESA 20,45,8890.0,4475356.17,439493.72
30511,PO MORET 1,45,3090.0,NaN,NaN
157,AGUSTIN DE FOXA S/N,45,9000.0,4.480581e+04,4420.785227
3853,C ALCALA 349,45,8890.0,4.476137e+06,445189.190000
3884,C DE LA OCA 43,44,8800.0,4.471233e+06,437405.590000
30735,PO RECOLETOS 31,44,8580.0,4.474990e+06,441369.470000
1529,AV BRASIL 1,44,3150.0,NaN,NaN
14854,CL JOSE GUTIERREZ ABASCAL 3,44,3390.0,NaN,NaN
30360,PO LA HABANA 23,44,3660.0,NaN,NaN
3887,C DE PORTOMARIN 17,44,8800.0,4.484677e+06,443546.010000
18100,CL MULLER 42,43,3090.0,NaN,NaN
27628,M30PK8.000L EXT C1,43,8600.0,4476350.49,444063.49
21427,CL SAN RAIMUNDO 50,43,3780.0,NaN,NaN
15079,CL JUAN BRAVO 50,43,2610.0,NaN,NaN
31186,PTE SAN ISIDRO - ERMITA SANTO,43,8600.0,4472837.71,438829.55
27912,MARIA DE PORTUGAL FAROLA 29,43,3870.0,NaN,NaN
26816,"JOAQUIN COSTA, 36",43,8600.0,4476917.20,442246.27
3363,AVENIDA DE LOS ANDES 12,42,3780.0,NaN,NaN
28056,MARTINEZ DE LA RIVA 4,42,3780.0,NaN,NaN
3986,C REAL DE ARGANDA 65 C2,42,8400.0,4469695.79,448716.41
12199,CL FRANCISCO GERVAS 10,42,2970.0,NaN,NaN
19008,CL PADRE XIFRE 1,42,3440.0,NaN,NaN
3519,BAILEN-PZ ARMERIA,42,3980.0,NaN,NaN
13755,CL HERMANOS DE PABLO 1,41,3660.0,NaN,NaN
1706,AV CANILLEJAS VICALVARO 82 C2,41,8200.0,4474985.24,448121.05
28676,OCAÑA 114,41,3690.0,NaN,NaN
27616,M30PK3.300L INT C1,41,8090.0,4478613.37,443690.59
26511,HPTAL DOCE OCTUBRE URGENCIAS,41,4240.0,NaN,NaN
2663,AV NICETO ALCALA ZAMORA 6 C2,41,8200.0,4481646.48,445066.44
10263,CL DOCTOR CASTELO 56,41,2940.0,NaN,NaN
19893,CL PRINCESA 21,41,3510.0,NaN,NaN
1898,AV DE LA AVIACION 32,41,8200.0,4.469545e+06,434553.4100
1818,AV CONCHA ESPINA 32,41,2760.0,NaN,NaN
27595,M30PK0.600C EXT C3,41,8200.0,4.481076e+06,442852.8000
19169,CL PARAGUAY 8,41,3170.0,NaN,NaN
20468,CL RIBERA DE CURTIDORES 30,40,3000.0,NaN,NaN
2493,AV MONASTERIO ESCORIAL 75 C1,40,8000.0,4.484245e+06,441047.5000
16441,CL MAIQUEZ 10,40,3030.0,NaN,NaN
435,"ALFONSO XII, 68",40,3750.0,4.473508e+04,4415.6325
1999,AV ENSANCHE DE VALLECAS 33 C1,40,8000.0,4.468850e+06,448277.9600
2034,AV FCO PI Y MARGALL 81 C1,39,7800.0,4.482580e+06,443918.8300
27618,M30PK3.500L EXT C1,39,7800.0,4478456.23,443787.77
27619,M30PK3.500L EXT C2,39,7690.0,4478456.23,443787.77
24783,DOCTOR TOLOSA LATOUR PARKING,39,4500.0,NaN,NaN
15833,CL LEON GIL DE PALACIO 2,39,3470.0,NaN,NaN
13010,CL GENERAL LOPEZ POZAS 5,39,2960.0,NaN,NaN
1333,AV ANDES 22,39,3510.0,NaN,NaN
13179,CL GENERAL PARDIÑAS 69,39,3390.0,NaN,NaN
3891,C DE SIERRA TOLEDANA 15,39,7800.0,4472484.40,443957.24
25259,F016 ALCALDE SAINZ BARAND,39,6400.0,NaN,NaN
27620,M30PK4.100L INT C1,38,7600.0,4477846.00,443791.67
5755,CL ALCALA 237,38,3150.0,NaN,NaN
3699,BLV JOSE PRAT 12 C1,38,7490.0,4.472081e+06,447040.450000
33930,"TR BRINGAS, 1",38,3390.0,4.474360e+04,4397.151667
18168,CL NARDO 2,37,2970.0,NaN,NaN
26060,GRAN VIA-ESPAÑA,37,7290.0,4.475284e+04,4395.972000
3931,C GENERAL RICARDOS 74 C1,37,7400.0,4.471743e+06,438665.650000
18166,CL NARDO 1,37,2610.0,NaN,NaN
3947,C MAESTRO ARBOS 33 C1,37,7400.0,4.471055e+06,440980.330000
1329,AV ANDES 12,37,3440.0,NaN,NaN
8003,CL BRAVO MURILLO 42,37,2520.0,NaN,NaN
1956,AV DR GARCIA TAPIA 200 C1,37,7400.0,4473299.06,445985.24
33682,SINESIO DELGADO PAR F144-188,36,4700.0,NaN,NaN
18965,CL PADRE DAMIAN 2,36,2610.0,NaN,NaN
3962,C MINERVA 38,36,7200.0,4472107.32,448704.63
5325,CJAL. BENITO MTIN. LOZANO 12A,36,3240.0,NaN,NaN
18715,CL ORENSE 18,36,2730.0,NaN,NaN
17044,CL MARQUES DE VIANA 4,36,3120.0,NaN,NaN
31622,PZ ESPAÑA-SAN LEONARDO,36,7200.0,NaN,NaN
3867,C BRAVO MURILLO 200,35,7000.0,4478632.86,440464.82
2764,AV PABLO IGLESIAS 9,35,2220.0,NaN,NaN
31604,"PZ ESPAÑA, 1",35,3150.0,4.475268e+04,4396.724348
31376,PZ CARLOS TRIAS BERTRAN 2,35,3140.0,NaN,NaN
11634,CL FERMIN CABALLERO 2,35,2570.0,NaN,NaN
9410,CL CLAUDIO COELLO 114,35,2730.0,NaN,NaN
3973,C PEDRO RICO 213,35,7000.0,4.481257e+06,441555.750000
26466,HOSPITAL DOCE DE OCTUBRE,35,3480.0,NaN,NaN
29003,PASEO DEL GENERAL MARTÍNEZ CAM,35,6120.0,NaN,NaN
24127,CMNO DE LOS VINATEROS 46,35,7000.0,4.473534e+06,444529.180000
1421,AV ASTURIAS 66 C1,35,7000.0,4.480384e+06,440744.670000
13012,CL GENERAL LOPEZ POZAS 7,35,2400.0,NaN,NaN
20216,CL RAFAEL SALGADO 2,35,2460.0,NaN,NaN
30468,PO MELANCOLICOS - JUNTO N32 C2,34,6800.0,4472544.18,439160.08
1887,AV DE BADAJOZ 7,34,6800.0,4477009.40,444483.57
17540,CL MEMORIAL 11 DE MARZO DE 200,34,2550.0,NaN,NaN
30930,PO VIRGEN DEL PUERTO 57,34,2430.0,NaN,NaN
5406,CL ACADEMIA 2,34,2190.0,NaN,NaN
21818,CL SANTA HORTENSIA 28,34,2670.0,NaN,NaN
27610,M30PK22.400C EXT C2,34,6800.0,4477854.63,437121.98
108,AEROPUERTO LLEGADA T 1,34,3470.0,NaN,NaN
28534,N094 ALCALDE SAINZ BARAND,34,5700.0,NaN,NaN
4390,CALLE DE GARCÍA MOLINAS 4,34,3060.0,NaN,NaN
3168,AV TOREROS 81,34,2430.0,NaN,NaN
27579,"M-30 NL K 13,250 CR3",34,3600.0,NaN,NaN
30898,PO STA M DE LA CABEZA 85 C1,34,6580.0,4472117.36,440404.79
3369,AVENIDA DE LOS ANDES 24,34,3060.0,NaN,NaN
3984,C RAIMUNDO F VILLAVERDE 47 C2,34,6690.0,4477560.09,440899.90
16662,CL MANUEL NOYA 9,34,3060.0,NaN,NaN
10432,CL DOCTOR GOMEZ ULLA 12,33,2840.0,NaN,NaN
17449,CL MELCHOR FERNANDEZ ALMAGRO 4,33,2400.0,NaN,NaN
3700,BLV JOSE PRAT 12 C2,33,6600.0,4472080.70,447040.45
1739,AV CARDENAL HERRERA ORIA 204,33,6600.0,4481643.59,439502.05
33022,SAN MODESTO FAROLA 90,33,2970.0,NaN,NaN
9833,CL CORAZON DE MARIA 38,33,2370.0,NaN,NaN
29489,PO CASTELLANA 132,33,2280.0,NaN,NaN
3086,AV SAN LUIS 23,33,6600.0,4480310.91,444503.21
16080,CL LOPEZ DE HOYOS 25,33,2670.0,NaN,NaN
3988,C REAL DE ARGANDA 72 C2,33,6600.0,4469806.48,448469.96
7418,CL AYALA 110,33,2070.0,NaN,NaN
14212,CL IBIZA 43,33,2640.0,NaN,NaN
24462,CS OLIVOS 16,33,2970.0,NaN,NaN
